order_date,product_id,product_category,quantity_sold
17/11/2023,2696522,Hayfever,38
20/11/2023,2696522,Hayfever,52
23/11/2023,2696522,Hayfever,35
26/11/2023,2696522,Hayfever,66
19/12/2023,2696522,Hayfever,26
22/12/2023,2696522,Hayfever,17
25/12/2023,2696522,Hayfever,4
28/12/2023,2696522,Hayfever,40
15/01/2023,2490971,Cold and Flu,10
18/01/2023,2490971,Cold and Flu,16
21/01/2023,2490971,Cold and Flu,14
24/01/2023,2490971,Cold and Flu,16
16/02/2023,2490971,Cold and Flu,13
19/02/2023,2490971,Cold and Flu,19
22/02/2023,2490971,Cold and Flu,13
25/02/2023,2490971,Cold and Flu,19
17/03/2023,2490971,Cold and Flu,7
20/03/2023,2490971,Cold and Flu,15
23/03/2023,2490971,Cold and Flu,21
26/03/2023,2490971,Cold and Flu,12
18/04/2023,2490971,Cold and Flu,21
21/04/2023,2490971,Cold and Flu,19
24/04/2023,2490971,Cold and Flu,19
17/05/2023,2490971,Cold and Flu,34
20/05/2023,2490971,Cold and Flu,26
23/05/2023,2490971,Cold and Flu,53
26/05/2023,2490971,Cold and Flu,34
15/06/2023,2490971,Cold and Flu,30
18/06/2023,2490971,Cold and Flu,20
21/06/2023,2490971,Cold and Flu,31
24/06/2023,2490971,Cold and Flu,31
17/07/2023,2490971,Cold and Flu,29
20/07/2023,2490971,Cold and Flu,20
23/07/2023,2490971,Cold and Flu,18
26/07/2023,2490971,Cold and Flu,29
15/08/2023,2490971,Cold and Flu,19
18/08/2023,2490971,Cold and Flu,24
21/08/2023,2490971,Cold and Flu,16
24/08/2023,2490971,Cold and Flu,17
16/09/2023,2490971,Cold and Flu,17
19/09/2023,2490971,Cold and Flu,17
22/09/2023,2490971,Cold and Flu,10
15/10/2023,2490971,Cold and Flu,3
18/10/2023,2490971,Cold and Flu,16
21/10/2023,2490971,Cold and Flu,12
24/10/2023,2490971,Cold and Flu,18
13/11/2023,2490971,Cold and Flu,31
16/11/2023,2490971,Cold and Flu,8
19/11/2023,2490971,Cold and Flu,11
22/11/2023,2490971,Cold and Flu,11
15/12/2023,2490971,Cold and Flu,11
18/12/2023,2490971,Cold and Flu,19
21/12/2023,2490971,Cold and Flu,17
14/01/2023,2609910,Hayfever,70
17/01/2023,2609910,Hayfever,46
20/01/2023,2609910,Hayfever,56
23/01/2023,2609910,Hayfever,58
12/02/2023,2609910,Hayfever,54
15/02/2023,2609910,Hayfever,51
18/02/2023,2609910,Hayfever,45
21/02/2023,2609910,Hayfever,57
16/03/2023,2609910,Hayfever,59
19/03/2023,2609910,Hayfever,49
22/03/2023,2609910,Hayfever,59
25/03/2023,2609910,Hayfever,38
14/04/2023,2609910,Hayfever,39
17/04/2023,2609910,Hayfever,49
20/04/2023,2609910,Hayfever,46
23/04/2023,2609910,Hayfever,45
16/05/2023,2609910,Hayfever,36
19/05/2023,2609910,Hayfever,39
22/05/2023,2609910,Hayfever,45
14/06/2023,2609910,Hayfever,128
17/06/2023,2609910,Hayfever,46
20/06/2023,2609910,Hayfever,58
23/06/2023,2609910,Hayfever,45
13/07/2023,2609910,Hayfever,35
16/07/2023,2609910,Hayfever,28
19/07/2023,2609910,Hayfever,43
22/07/2023,2609910,Hayfever,23
14/08/2023,2609910,Hayfever,59
17/08/2023,2609910,Hayfever,53
20/08/2023,2609910,Hayfever,44
23/08/2023,2609910,Hayfever,51
12/09/2023,2609910,Hayfever,49
15/09/2023,2609910,Hayfever,50
18/09/2023,2609910,Hayfever,68
21/09/2023,2609910,Hayfever,55
14/10/2023,2609910,Hayfever,76
17/10/2023,2609910,Hayfever,26
20/10/2023,2609910,Hayfever,24
12/11/2023,2609910,Hayfever,19
15/11/2023,2609910,Hayfever,10
18/11/2023,2609910,Hayfever,7
21/11/2023,2609910,Hayfever,11
11/12/2023,2609910,Hayfever,15
14/12/2023,2609910,Hayfever,2
17/12/2023,2609910,Hayfever,5
20/12/2023,2609910,Hayfever,7
14/01/2023,2617798,Cold and Flu,2
17/01/2023,2617798,Cold and Flu,6
20/01/2023,2617798,Cold and Flu,4
23/01/2023,2617798,Cold and Flu,1
12/02/2023,2617798,Cold and Flu,2
15/02/2023,2617798,Cold and Flu,1
18/02/2023,2617798,Cold and Flu,2
21/02/2023,2617798,Cold and Flu,6
16/03/2023,2617798,Cold and Flu,2
19/03/2023,2617798,Cold and Flu,6
22/03/2023,2617798,Cold and Flu,3
14/04/2023,2617798,Cold and Flu,10
17/04/2023,2617798,Cold and Flu,9
20/04/2023,2617798,Cold and Flu,18
23/04/2023,2617798,Cold and Flu,26
13/05/2023,2617798,Cold and Flu,10
16/05/2023,2617798,Cold and Flu,23
19/05/2023,2617798,Cold and Flu,4
22/05/2023,2617798,Cold and Flu,10
14/06/2023,2617798,Cold and Flu,13
17/06/2023,2617798,Cold and Flu,6
20/06/2023,2617798,Cold and Flu,7
13/07/2023,2617798,Cold and Flu,3
16/07/2023,2617798,Cold and Flu,7
19/07/2023,2617798,Cold and Flu,2
22/07/2023,2617798,Cold and Flu,8
11/08/2023,2617798,Cold and Flu,4
14/08/2023,2617798,Cold and Flu,9
17/08/2023,2617798,Cold and Flu,2
20/08/2023,2617798,Cold and Flu,7
12/09/2023,2617798,Cold and Flu,12
15/09/2023,2617798,Cold and Flu,14
18/09/2023,2617798,Cold and Flu,20
21/09/2023,2617798,Cold and Flu,10
11/10/2023,2617798,Cold and Flu,4
17/10/2023,2617798,Cold and Flu,4
20/10/2023,2617798,Cold and Flu,2
12/11/2023,2617798,Cold and Flu,2
15/11/2023,2617798,Cold and Flu,9
18/11/2023,2617798,Cold and Flu,5
11/12/2023,2617798,Cold and Flu,13
14/12/2023,2617798,Cold and Flu,4
17/12/2023,2617798,Cold and Flu,1
20/12/2023,2617798,Cold and Flu,8
2/01/2023,2686282,Hair Care,30
5/01/2023,2686282,Hair Care,10
8/01/2023,2686282,Hair Care,21
11/01/2023,2686282,Hair Care,18
3/02/2023,2686282,Hair Care,7
6/02/2023,2686282,Hair Care,13
9/02/2023,2686282,Hair Care,16
12/02/2023,2686282,Hair Care,19
4/03/2023,2686282,Hair Care,6
7/03/2023,2686282,Hair Care,18
10/03/2023,2686282,Hair Care,13
13/03/2023,2686282,Hair Care,21
5/04/2023,2686282,Hair Care,10
8/04/2023,2686282,Hair Care,9
11/04/2023,2686282,Hair Care,15
4/05/2023,2686282,Hair Care,14
7/05/2023,2686282,Hair Care,6
10/05/2023,2686282,Hair Care,13
13/05/2023,2686282,Hair Care,5
2/06/2023,2686282,Hair Care,14
5/06/2023,2686282,Hair Care,16
8/06/2023,2686282,Hair Care,9
11/06/2023,2686282,Hair Care,4
4/07/2023,2686282,Hair Care,20
7/07/2023,2686282,Hair Care,14
10/07/2023,2686282,Hair Care,29
13/07/2023,2686282,Hair Care,46
2/08/2023,2686282,Hair Care,22
5/08/2023,2686282,Hair Care,10
8/08/2023,2686282,Hair Care,13
11/08/2023,2686282,Hair Care,10
3/09/2023,2686282,Hair Care,8
6/09/2023,2686282,Hair Care,21
9/09/2023,2686282,Hair Care,13
2/10/2023,2686282,Hair Care,8
5/10/2023,2686282,Hair Care,6
8/10/2023,2686282,Hair Care,12
11/10/2023,2686282,Hair Care,15
31/10/2023,2686282,Hair Care,17
3/11/2023,2686282,Hair Care,13
6/11/2023,2686282,Hair Care,22
9/11/2023,2686282,Hair Care,11
2/12/2023,2686282,Hair Care,1
5/12/2023,2686282,Hair Care,7
8/12/2023,2686282,Hair Care,8
31/12/2023,2686282,Hair Care,28
10/01/2023,2696343,Cosmetics,11
13/01/2023,2696343,Cosmetics,8
19/01/2023,2696343,Cosmetics,3
11/02/2023,2696343,Cosmetics,4
14/02/2023,2696343,Cosmetics,10
17/02/2023,2696343,Cosmetics,10
20/02/2023,2696343,Cosmetics,12
12/03/2023,2696343,Cosmetics,11
15/03/2023,2696343,Cosmetics,4
18/03/2023,2696343,Cosmetics,6
21/03/2023,2696343,Cosmetics,9
13/04/2023,2696343,Cosmetics,23
16/04/2023,2696343,Cosmetics,18
19/04/2023,2696343,Cosmetics,19
12/05/2023,2696343,Cosmetics,3
15/05/2023,2696343,Cosmetics,82
18/05/2023,2696343,Cosmetics,90
21/05/2023,2696343,Cosmetics,88
10/06/2023,2696343,Cosmetics,10
13/06/2023,2696343,Cosmetics,8
16/06/2023,2696343,Cosmetics,7
19/06/2023,2696343,Cosmetics,8
12/07/2023,2696343,Cosmetics,5
15/07/2023,2696343,Cosmetics,6
18/07/2023,2696343,Cosmetics,17
10/08/2023,2696343,Cosmetics,66
13/08/2023,2696343,Cosmetics,39
16/08/2023,2696343,Cosmetics,46
19/08/2023,2696343,Cosmetics,20
8/09/2023,2696343,Cosmetics,40
11/09/2023,2696343,Cosmetics,52
14/09/2023,2696343,Cosmetics,68
17/09/2023,2696343,Cosmetics,54
10/10/2023,2696343,Cosmetics,38
13/10/2023,2696343,Cosmetics,25
16/10/2023,2696343,Cosmetics,23
19/10/2023,2696343,Cosmetics,20
8/11/2023,2696343,Cosmetics,10
11/11/2023,2696343,Cosmetics,40
14/11/2023,2696343,Cosmetics,57
17/11/2023,2696343,Cosmetics,47
10/12/2023,2696343,Cosmetics,35
13/12/2023,2696343,Cosmetics,20
16/12/2023,2696343,Cosmetics,7
6/01/2023,2696522,Hayfever,46
9/01/2023,2696522,Hayfever,70
12/01/2023,2696522,Hayfever,57
15/01/2023,2696522,Hayfever,49
4/02/2023,2696522,Hayfever,40
7/02/2023,2696522,Hayfever,42
10/02/2023,2696522,Hayfever,32
13/02/2023,2696522,Hayfever,33
8/03/2023,2696522,Hayfever,44
11/03/2023,2696522,Hayfever,33
14/03/2023,2696522,Hayfever,36
6/04/2023,2696522,Hayfever,30
9/04/2023,2696522,Hayfever,22
12/04/2023,2696522,Hayfever,47
15/04/2023,2696522,Hayfever,29
5/05/2023,2696522,Hayfever,16
8/05/2023,2696522,Hayfever,43
11/05/2023,2696522,Hayfever,28
14/05/2023,2696522,Hayfever,27
6/06/2023,2696522,Hayfever,28
9/06/2023,2696522,Hayfever,17
12/06/2023,2696522,Hayfever,31
15/06/2023,2696522,Hayfever,22
5/07/2023,2696522,Hayfever,26
8/07/2023,2696522,Hayfever,18
11/07/2023,2696522,Hayfever,22
14/07/2023,2696522,Hayfever,25
6/08/2023,2696522,Hayfever,38
9/08/2023,2696522,Hayfever,44
12/08/2023,2696522,Hayfever,31
14/01/2023,2490971,Cold and Flu,22
17/01/2023,2490971,Cold and Flu,9
20/01/2023,2490971,Cold and Flu,10
12/02/2023,2490971,Cold and Flu,15
15/02/2023,2490971,Cold and Flu,17
18/02/2023,2490971,Cold and Flu,10
21/02/2023,2490971,Cold and Flu,11
13/03/2023,2490971,Cold and Flu,24
16/03/2023,2490971,Cold and Flu,15
19/03/2023,2490971,Cold and Flu,15
22/03/2023,2490971,Cold and Flu,23
14/04/2023,2490971,Cold and Flu,22
17/04/2023,2490971,Cold and Flu,29
20/04/2023,2490971,Cold and Flu,21
13/05/2023,2490971,Cold and Flu,27
16/05/2023,2490971,Cold and Flu,40
19/05/2023,2490971,Cold and Flu,30
22/05/2023,2490971,Cold and Flu,44
11/06/2023,2490971,Cold and Flu,20
14/06/2023,2490971,Cold and Flu,30
17/06/2023,2490971,Cold and Flu,30
20/06/2023,2490971,Cold and Flu,41
13/07/2023,2490971,Cold and Flu,29
16/07/2023,2490971,Cold and Flu,26
19/07/2023,2490971,Cold and Flu,34
22/07/2023,2490971,Cold and Flu,17
11/08/2023,2490971,Cold and Flu,19
14/08/2023,2490971,Cold and Flu,28
17/08/2023,2490971,Cold and Flu,21
20/08/2023,2490971,Cold and Flu,12
12/09/2023,2490971,Cold and Flu,20
15/09/2023,2490971,Cold and Flu,15
18/09/2023,2490971,Cold and Flu,16
11/10/2023,2490971,Cold and Flu,12
14/10/2023,2490971,Cold and Flu,10
17/10/2023,2490971,Cold and Flu,17
20/10/2023,2490971,Cold and Flu,21
9/11/2023,2490971,Cold and Flu,18
12/11/2023,2490971,Cold and Flu,15
15/11/2023,2490971,Cold and Flu,22
18/11/2023,2490971,Cold and Flu,14
11/12/2023,2490971,Cold and Flu,18
14/12/2023,2490971,Cold and Flu,7
17/12/2023,2490971,Cold and Flu,11
20/12/2023,2490971,Cold and Flu,17
18/01/2023,2609910,Hayfever,51
21/01/2023,2609910,Hayfever,50
24/01/2023,2609910,Hayfever,54
27/01/2023,2609910,Hayfever,63
16/02/2023,2609910,Hayfever,53
19/02/2023,2609910,Hayfever,59
22/02/2023,2609910,Hayfever,74
25/02/2023,2609910,Hayfever,44
20/03/2023,2609910,Hayfever,47
23/03/2023,2609910,Hayfever,62
26/03/2023,2609910,Hayfever,48
29/03/2023,2609910,Hayfever,42
18/04/2023,2609910,Hayfever,43
21/04/2023,2609910,Hayfever,42
24/04/2023,2609910,Hayfever,49
27/04/2023,2609910,Hayfever,50
20/05/2023,2609910,Hayfever,46
23/05/2023,2609910,Hayfever,49
26/05/2023,2609910,Hayfever,43
18/06/2023,2609910,Hayfever,116
21/06/2023,2609910,Hayfever,53
24/06/2023,2609910,Hayfever,26
27/06/2023,2609910,Hayfever,36
17/07/2023,2609910,Hayfever,52
20/07/2023,2609910,Hayfever,40
23/07/2023,2609910,Hayfever,45
26/07/2023,2609910,Hayfever,42
18/08/2023,2609910,Hayfever,49
21/08/2023,2609910,Hayfever,48
24/08/2023,2609910,Hayfever,44
16/09/2023,2609910,Hayfever,40
19/09/2023,2609910,Hayfever,64
22/09/2023,2609910,Hayfever,48
25/09/2023,2609910,Hayfever,40
15/10/2023,2609910,Hayfever,66
18/10/2023,2609910,Hayfever,76
21/10/2023,2609910,Hayfever,34
24/10/2023,2609910,Hayfever,37
16/11/2023,2609910,Hayfever,9
19/11/2023,2609910,Hayfever,13
22/11/2023,2609910,Hayfever,6
25/11/2023,2609910,Hayfever,13
15/12/2023,2609910,Hayfever,10
18/12/2023,2609910,Hayfever,5
21/12/2023,2609910,Hayfever,4
24/12/2023,2609910,Hayfever,4
18/01/2023,2617798,Cold and Flu,3
27/01/2023,2617798,Cold and Flu,1
16/02/2023,2617798,Cold and Flu,3
19/02/2023,2617798,Cold and Flu,2
22/02/2023,2617798,Cold and Flu,6
25/02/2023,2617798,Cold and Flu,26
20/03/2023,2617798,Cold and Flu,5
23/03/2023,2617798,Cold and Flu,3
18/04/2023,2617798,Cold and Flu,7
21/04/2023,2617798,Cold and Flu,16
24/04/2023,2617798,Cold and Flu,27
27/04/2023,2617798,Cold and Flu,22
17/05/2023,2617798,Cold and Flu,5
20/05/2023,2617798,Cold and Flu,3
23/05/2023,2617798,Cold and Flu,12
26/05/2023,2617798,Cold and Flu,6
18/06/2023,2617798,Cold and Flu,13
21/06/2023,2617798,Cold and Flu,5
24/06/2023,2617798,Cold and Flu,10
17/07/2023,2617798,Cold and Flu,4
20/07/2023,2617798,Cold and Flu,11
23/07/2023,2617798,Cold and Flu,10
26/07/2023,2617798,Cold and Flu,14
15/08/2023,2617798,Cold and Flu,2
18/08/2023,2617798,Cold and Flu,8
21/08/2023,2617798,Cold and Flu,6
24/08/2023,2617798,Cold and Flu,5
16/09/2023,2617798,Cold and Flu,4
19/09/2023,2617798,Cold and Flu,7
22/09/2023,2617798,Cold and Flu,9
25/09/2023,2617798,Cold and Flu,3
15/10/2023,2617798,Cold and Flu,2
18/10/2023,2617798,Cold and Flu,1
24/10/2023,2617798,Cold and Flu,3
16/11/2023,2617798,Cold and Flu,6
15/12/2023,2617798,Cold and Flu,4
18/12/2023,2617798,Cold and Flu,2
24/12/2023,2617798,Cold and Flu,3
6/01/2023,2686282,Hair Care,9
9/01/2023,2686282,Hair Care,24
12/01/2023,2686282,Hair Care,17
15/01/2023,2686282,Hair Care,21
7/02/2023,2686282,Hair Care,18
10/02/2023,2686282,Hair Care,15
13/02/2023,2686282,Hair Care,15
16/02/2023,2686282,Hair Care,15
8/03/2023,2686282,Hair Care,12
11/03/2023,2686282,Hair Care,9
14/03/2023,2686282,Hair Care,18
17/03/2023,2686282,Hair Care,8
9/04/2023,2686282,Hair Care,11
12/04/2023,2686282,Hair Care,21
15/04/2023,2686282,Hair Care,8
8/05/2023,2686282,Hair Care,19
11/05/2023,2686282,Hair Care,11
14/05/2023,2686282,Hair Care,8
17/05/2023,2686282,Hair Care,81
6/06/2023,2686282,Hair Care,18
9/06/2023,2686282,Hair Care,7
12/06/2023,2686282,Hair Care,11
15/06/2023,2686282,Hair Care,6
8/07/2023,2686282,Hair Care,18
11/07/2023,2686282,Hair Care,21
14/07/2023,2686282,Hair Care,27
6/08/2023,2686282,Hair Care,19
9/08/2023,2686282,Hair Care,12
12/08/2023,2686282,Hair Care,10
15/08/2023,2686282,Hair Care,14
4/09/2023,2686282,Hair Care,34
7/09/2023,2686282,Hair Care,30
10/09/2023,2686282,Hair Care,37
13/09/2023,2686282,Hair Care,46
6/10/2023,2686282,Hair Care,18
9/10/2023,2686282,Hair Care,9
12/10/2023,2686282,Hair Care,15
15/10/2023,2686282,Hair Care,14
4/11/2023,2686282,Hair Care,11
7/11/2023,2686282,Hair Care,20
10/11/2023,2686282,Hair Care,4
13/11/2023,2686282,Hair Care,9
6/12/2023,2686282,Hair Care,13
9/12/2023,2686282,Hair Care,16
12/12/2023,2686282,Hair Care,13
6/01/2023,2696343,Cosmetics,4
9/01/2023,2696343,Cosmetics,2
12/01/2023,2696343,Cosmetics,5
15/01/2023,2696343,Cosmetics,9
7/02/2023,2696343,Cosmetics,16
10/02/2023,2696343,Cosmetics,4
13/02/2023,2696343,Cosmetics,6
16/02/2023,2696343,Cosmetics,17
8/03/2023,2696343,Cosmetics,34
11/03/2023,2696343,Cosmetics,10
14/03/2023,2696343,Cosmetics,3
17/03/2023,2696343,Cosmetics,7
9/04/2023,2696343,Cosmetics,8
12/04/2023,2696343,Cosmetics,27
15/04/2023,2696343,Cosmetics,15
8/05/2023,2696343,Cosmetics,4
11/05/2023,2696343,Cosmetics,17
14/05/2023,2696343,Cosmetics,6
17/05/2023,2696343,Cosmetics,72
6/06/2023,2696343,Cosmetics,53
9/06/2023,2696343,Cosmetics,14
12/06/2023,2696343,Cosmetics,14
15/06/2023,2696343,Cosmetics,14
8/07/2023,2696343,Cosmetics,11
11/07/2023,2696343,Cosmetics,7
14/07/2023,2696343,Cosmetics,13
17/07/2023,2696343,Cosmetics,18
6/08/2023,2696343,Cosmetics,71
9/08/2023,2696343,Cosmetics,49
12/08/2023,2696343,Cosmetics,46
15/08/2023,2696343,Cosmetics,47
7/09/2023,2696343,Cosmetics,39
10/09/2023,2696343,Cosmetics,57
13/09/2023,2696343,Cosmetics,59
6/10/2023,2696343,Cosmetics,44
9/10/2023,2696343,Cosmetics,38
12/10/2023,2696343,Cosmetics,22
15/10/2023,2696343,Cosmetics,20
4/11/2023,2696343,Cosmetics,8
7/11/2023,2696343,Cosmetics,8
10/11/2023,2696343,Cosmetics,40
13/11/2023,2696343,Cosmetics,54
6/12/2023,2696343,Cosmetics,33
9/12/2023,2696343,Cosmetics,23
12/12/2023,2696343,Cosmetics,13
10/01/2023,2696522,Hayfever,46
13/01/2023,2696522,Hayfever,30
16/01/2023,2696522,Hayfever,44
19/01/2023,2696522,Hayfever,56
8/02/2023,2696522,Hayfever,50
11/02/2023,2696522,Hayfever,20
14/02/2023,2696522,Hayfever,37
17/02/2023,2696522,Hayfever,29
12/03/2023,2696522,Hayfever,37
15/03/2023,2696522,Hayfever,45
18/03/2023,2696522,Hayfever,22
10/04/2023,2696522,Hayfever,51
13/04/2023,2696522,Hayfever,31
16/04/2023,2696522,Hayfever,38
19/04/2023,2696522,Hayfever,40
9/05/2023,2696522,Hayfever,33
12/05/2023,2696522,Hayfever,30
15/05/2023,2696522,Hayfever,42
18/05/2023,2696522,Hayfever,17
10/06/2023,2696522,Hayfever,13
13/06/2023,2696522,Hayfever,31
16/06/2023,2696522,Hayfever,16
9/07/2023,2696522,Hayfever,36
12/07/2023,2696522,Hayfever,28
15/07/2023,2696522,Hayfever,16
18/07/2023,2696522,Hayfever,27
7/08/2023,2696522,Hayfever,42
10/08/2023,2696522,Hayfever,37
13/08/2023,2696522,Hayfever,36
16/08/2023,2696522,Hayfever,48
8/09/2023,2696522,Hayfever,56
11/09/2023,2696522,Hayfever,40
14/09/2023,2696522,Hayfever,50
17/09/2023,2696522,Hayfever,55
7/10/2023,2696522,Hayfever,43
10/10/2023,2696522,Hayfever,43
13/10/2023,2696522,Hayfever,51
16/10/2023,2696522,Hayfever,43
8/11/2023,2696522,Hayfever,52
11/11/2023,2696522,Hayfever,31
14/11/2023,2696522,Hayfever,40
7/12/2023,2696522,Hayfever,44
10/12/2023,2696522,Hayfever,39
13/12/2023,2696522,Hayfever,28
16/12/2023,2696522,Hayfever,13
4/09/2023,2696522,Hayfever,64
7/09/2023,2696522,Hayfever,56
10/09/2023,2696522,Hayfever,48
13/09/2023,2696522,Hayfever,79
3/10/2023,2696522,Hayfever,40
6/10/2023,2696522,Hayfever,40
9/10/2023,2696522,Hayfever,53
12/10/2023,2696522,Hayfever,45
4/11/2023,2696522,Hayfever,48
7/11/2023,2696522,Hayfever,50
10/11/2023,2696522,Hayfever,44
3/12/2023,2696522,Hayfever,28
6/12/2023,2696522,Hayfever,46
9/12/2023,2696522,Hayfever,39
12/12/2023,2696522,Hayfever,26
